172.30.126.26 - - [16/Jan/2018:15:06:04 +0800] "GET /dashboard/static/dashboard/project/workflow/launch-instance/network/network.help.html HTTP/1.1" 200 759 "http://172.30.126.30/dashboard/project/instances/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
172.30.126.26 - - [16/Jan/2018:15:06:04 +0800] "GET /dashboard/static/dashboard/project/workflow/launch-instance/networkports/ports.help.html HTTP/1.1" 200 449 "http://172.30.126.30/dashboard/project/instances/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
172.30.126.26 - - [16/Jan/2018:15:06:04 +0800] "GET /dashboard/static/dashboard/project/workflow/launch-instance/security-groups/security-groups.help.html HTTP/1.1" 200 397 "http://172.30.126.30/dashboard/project/instances/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
172.30.126.26 - - [16/Jan/2018:15:06:04 +0800] "GET /dashboard/static/dashboard/project/workflow/launch-instance/keypair/keypair.help.html HTTP/1.1" 200 321 "http://172.30.126.30/dashboard/project/instances/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
172.30.126.26 - - [16/Jan/2018:15:06:04 +0800] "GET /dashboard/static/dashboard/project/workflow/launch-instance/configuration/configuration.help.html HTTP/1.1" 200 539 "http://172.30.126.30/dashboard/project/instances/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
172.30.126.26 - - [16/Jan/2018:15:06:04 +0800] "GET /dashboard/static/dashboard/project/workflow/launch-instance/metadata/metadata.help.html HTTP/1.1" 200 359 "http://172.30.126.30/dashboard/project/instances/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
172.30.126.26 - - [16/Jan/2018:15:06:04 +0800] "GET /dashboard/api/network/securitygroups/ HTTP/1.1" 200 413 "http://172.30.126.30/dashboard/project/instances/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
172.30.126.26 - - [16/Jan/2018:15:06:04 +0800] "GET /dashboard/api/glance/images/?status=active HTTP/1.1" 200 416 "http://172.30.126.30/dashboard/project/instances/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
172.30.126.26 - - [16/Jan/2018:15:06:04 +0800] "GET /dashboard/api/neutron/networks/ HTTP/1.1" 200 581 "http://172.30.126.30/dashboard/project/instances/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
172.30.126.26 - - [16/Jan/2018:15:06:05 +0800] "GET /dashboard/static/framework/widgets/charts/pie-chart.html HTTP/1.1" 200 497 "http://172.30.126.30/dashboard/project/instances/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
